,Dates,001702.OF,270028.OF,002980.OF,001410.OF,001018.OF,400032.OF,450004.OF,001000.OF,002340.OF,100026.OF,519133.OF,519003.OF,001869.OF,166009.SZ,001990.OF,450003.OF,519069.OF,001667.OF,110015.OF,200012.OF,166006.SZ,270007.OF,270005.OF,000339.OF,001694.OF,519714.OF,519002.OF,001445.OF,519171.OF
216,2017-8-2,0.9982442664325688,0.9959823222177582,0.9960119641076771,0.9968051118210863,1.0074441687344913,1.003848195329087,1.0121155649170637,1.0027124773960217,1.007936507936508,0.9969462064932783,1.001648804616653,0.9927272738115526,1.0069142324425109,1.0040221598239356,1.0066225165562912,0.9914236712218917,1.003172694094227,1.0158371040723981,1.004343329886246,1.0022042615723734,1.0011733038857062,1.0105443403028118,0.9956622609288945,1.0,0.9936988027725268,1.004955402944459,1.0189548272807794,1.0038639876352395,1.0055632823365785
217,2017-8-3,0.9887875123667144,0.9979830576845503,0.994994994994995,0.9865384615384615,1.0129310344827585,1.0062128222075348,1.0,1.0018034265103697,1.0023622047244094,1.0006283387876111,0.9958847736625513,0.9954212440609672,1.0,1.0045351473922903,1.0008111031002165,0.9991349472974785,1.0058705583231702,0.987750556792873,0.9956754530477759,0.9948680351906157,1.0070315731421482,0.9976812628199412,1.0079027355245394,1.003883495145631,0.9892200380469246,1.0059171568522154,1.0114163189615206,1.0076982294072363,1.008298755186722
218,2017-8-4,0.9862145636464703,1.0044462409054162,1.0060362173038229,1.0103963612735543,1.0030395136778114,1.007488176563321,1.0046040539332233,1.0036003600360035,0.9913589945011784,1.0094976439290557,0.9950413223140496,0.9972401101205153,1.0129619628115114,1.0022573363431153,0.99927960378208,1.0069264090507304,1.008507839953967,0.9740698985343855,0.999503619441572,0.9992630803242447,1.0058871851040525,1.0023241262179314,1.0057297950346455,0.9935525467440361,1.0064102564102564,1.0029411789763194,0.9993124391222139,0.9992360580595876,0.9917695473251029
219,2017-8-7,1.0107090519670836,1.0036217303822939,1.012,1.0019292604501608,1.0048484848484849,1.0152562263658886,0.9972502264695354,0.9910313901345291,1.0166402535657686,1.004820777634408,1.0157807308970102,1.0027675279518702,0.998324320207175,0.9926801801801801,0.9902676399026765,1.001719687790099,1.0,1.0185185185185186,0.9980962628812647,1.0081120943952802,1.010548523206751,1.0014269151877286,1.0071964022739763,0.9935107073329007,0.9987261146496815,1.003910066504086,1.0155380998795942,1.0068807339449541,1.0013831258644537
220,2017-8-8,1.0026767789426725,1.004009623095429,1.0029644268774702,0.9890885750962772,0.9969843184559711,0.9987156434626252,0.9981617650337045,1.0045248868778283,0.9992205767731879,1.0018571525205857,1.0065412919051513,1.009199632017243,1.0,0.9907354887502364,1.0010920010920012,0.9982832644590497,1.0115741212429954,1.003409090909091,1.0038562010200272,0.9985369422092173,0.9999326553976697,1.0020482678778164,1.004664086382386,1.007184846505552,0.9853316326530611,1.0048685507057096,1.0104448961156278,1.0,0.9958563535911602
221,2017-8-9,1.0021134593993326,1.0,1.0039408866995074,0.990914990266061,1.0024198427102238,1.0106738683127574,1.0064456742303436,0.9981981981981982,1.0218408736349454,1.0010040941277636,1.000812347684809,0.9954421162165231,0.9974059662775615,1.0093511450381678,0.9980910826288519,0.9965606159146858,1.0026388413270755,0.9909399773499433,1.0106154481619165,1.0073260073260073,1.0121228448275863,1.0000888730892286,1.0097787434031897,0.9948119325551232,0.9902912621359224,1.0009689956704448,1.021344359389842,1.0045558086560364,1.0027739251040222
222,2017-8-10,1.000111000111,1.0119808306709264,1.0039254170755643,1.0203012442698103,1.0006035003017502,0.9853670950502608,0.9972552580761843,0.9945848375451264,0.9916030534351145,1.0034722220796262,1.0162337662337662,1.0054945033040577,1.0077258471659145,1.0112308564946115,0.9921675774134789,1.0034512542743397,1.0039377988508056,0.9874285714285714,0.998569501777905,0.9970909090909091,1.002062816076657,0.9990224828934507,0.9926636014696515,1.0058670143415906,1.015032679738562,0.9970958349087518,1.0,0.9962207105064249,1.008298755186722
223,2017-8-11,0.9864594894561598,0.9988161010260459,1.007820136852395,1.0134788189987163,0.9891435464414957,0.9690082644628099,1.0036697241174017,0.9945553539019963,0.9653579676674365,1.0056901192288488,1.0047923322683705,1.0,0.994914224988614,0.9983172537581334,0.9947677620708648,1.0025795338114276,1.0056834100460277,1.0208333333333333,1.0067125081859856,0.9963530269876004,1.0038515173650309,1.0103184486746128,0.9979306268599925,0.9954633830200909,1.0083708950418546,0.9941747523365915,1.0033918704524318,0.9977238239757207,1.0
224,2017-8-14,1.0452295229522952,1.00553141050968,1.0087293889427742,1.000633312222926,1.003048780487805,1.0143923240938166,0.9954296200654339,1.011861313868613,1.0183413078149919,1.0058873012299694,1.012718600953895,1.0091074681337546,1.0,1.0010862643742742,1.011442281074098,0.9982847325477315,1.0065268436343375,1.0170068027210883,0.997601235973329,1.0065885797950218,1.0008599589865712,0.9963021658742737,1.0024686487856207,0.9947916666666666,1.0063856960408684,0.9990234419045526,1.0026716100539774,0.9984790874524715,0.9986282578875172
225,2017-8-15,1.0102260495156081,1.0043222003929273,1.001923076923077,1.0183544303797467,1.0164133738601824,0.9990803993694166,1.0009182702973813,1.0036068530207394,1.0015661707126078,1.012085740308773,1.0031397174254317,0.9963898922310903,1.002517738612955,1.0022824216119135,1.0039229997263024,1.0025773219749001,1.0021549167688109,1.0022296544035674,1.0019154745893957,0.9912727272727273,1.0003965631196299,0.9974372569812655,1.0030535839764922,1.0019633507853403,1.0114213197969544,1.0156402738816241,0.9906470908102231,0.996953541507997,0.9972527472527473
226,2017-8-16,1.0064997336174746,1.0109546165884193,1.0038387715930903,1.0136730888750778,1.0089712918660287,0.9957922419460882,0.9981651379412991,0.9991015274034143,0.9945269741985927,1.0013518573588538,0.9968701095461658,0.999094203708325,0.9906392694063927,1.0025385448165156,0.9971828426026899,0.9991431011791944,1.0017162809966267,1.010011123470523,1.01000650829808,1.0022010271460016,0.9965644820295982,0.9981394524674404,0.9901797120740771,0.9973873285434357,1.0056461731493098,1.0038498537372316,1.0033483368097487,0.9954163483575248,1.0013774104683195
227,2017-8-17,1.0016938386618675,0.9984520123839009,0.9952198852772466,1.0098099325567136,0.9958506224066389,1.0142611910735508,1.0018382349662955,1.0035971223021583,1.0102201257861634,0.9942248563950098,1.0047095761381475,1.0081595656320017,1.0086041330567719,1.0049897598212623,1.0077462863391962,0.9974271030632141,1.0073063137579266,1.0033039647577093,1.0028191703584375,0.9919472913616397,1.0068947228851763,1.0090537901650984,1.0127938119364173,1.008513425016372,1.008109794135995,0.9942473661929137,1.0135127742217844,1.0,1.0
228,2017-8-18,0.9896427816529275,1.004263565891473,0.9980787704130644,0.9975713418336369,1.0148809523809526,0.9914073688321833,1.0064220203841674,1.014336917562724,0.9922178988326849,1.0019613752403276,0.9953125,1.0017985595402814,1.0076928935943332,0.9996294786764979,1.0091336588894917,0.9982803079573428,0.9957379420907545,1.0164654226125138,0.9976305220883535,1.0022140221402216,1.0084935475375296,1.0074771287825475,1.006071287274065,1.0006493506493506,0.9882425742574257,1.0057859180750097,1.0039943862679477,0.9938603223330775,0.9986244841815681
229,2017-8-21,1.0118539085860743,1.0081049787726746,1.0086621751684313,0.9829580036518564,1.0146627565982405,1.0156270518713066,1.0036463074565887,1.0053003533568905,1.0109803921568628,1.0022586964688032,0.9984301412872841,0.9991023347342869,0.9957671957671957,0.9994440120093406,1.0077963975266602,1.0025839774568985,0.9948557852781215,0.9989200863930886,0.9929551950404573,0.9955817378497791,0.9986289743422341,1.0063738758403913,0.9909480254154918,1.0032446463335498,0.9849718221665623,1.0143815960894047,1.0139247311827957,0.9930501930501932,1.0013774104683195
230,2017-8-22,0.9913456464379947,1.0011485451761104,0.9990458015267174,0.9987616099071207,1.0063583815028903,0.9966382208430309,1.0054495903031253,0.9903339191564149,0.996121024049651,0.9954176687274507,1.0062893081761006,0.9919137458291826,1.0110824350994385,0.9944370271473075,0.9938644851502756,0.9982817895989714,1.0047366239712645,0.9848648648648648,1.0,1.000739644970414,0.9962735355648535,0.9997397188964081,1.0118848826676132,1.0,1.010171646535283,1.0066162500156854,0.9967124449864786,1.010886469673406,1.0013755158184319
231,2017-8-23,0.9958479718939636,0.9977055449330783,1.0,0.9634221946683199,0.9879379666858127,0.992086144265698,1.0,0.9893522626441881,0.9906542056074766,1.0075465995557291,1.003125,0.994565216848193,1.0033033033033032,1.0013425822331619,0.9871163997494856,1.0025817537220936,1.0051464377614958,1.008781558726674,1.0094867428849428,1.0036954915003697,1.0035435396023362,1.0006942636466196,1.0213550772104252,1.0071151358344113,0.9786028949024543,0.9896713627579837,0.9763792094483162,1.0046153846153847,0.9958791208791209
232,2017-8-24,0.993478725678854,1.00804906094289,1.0009551098376315,1.0199485199485199,0.9883720930232558,0.9941153393487642,1.015356820625046,1.010762331838565,0.9937106918238994,1.0020223199963731,1.0085669781931463,0.9927140265792512,0.9975306794372941,1.0026070763500932,1.0076135230671621,1.0077253205474206,1.0085399933556116,0.9673558215451578,1.0028112449799196,1.0014727540500736,0.9997384424246386,0.9986124360419738,1.0076981559644096,1.0077071290944124,1.012218649517685,0.9990512376770998,0.9939519424617229,1.0038284839203675,1.006896551724138
233,2017-8-25,1.0046271387065533,1.006083650190114,0.9961832061068703,1.0018927444794954,1.0064705882352942,1.01026045777427,0.9964412817750482,0.9929015084294587,1.0181962025316456,1.0014202427848653,0.9922779922779923,1.007339448447057,0.991598529742705,0.9986998514115898,0.9840784384276335,1.0,1.001259494651992,1.0213723284589427,1.0093712454945936,1.0058823529411764,1.0054941461181242,0.9980894485453756,0.9891540134254743,1.0025493945188018,1.0038119440914866,1.0056980028897025,1.006084859116325,1.002288329519451,0.9972602739726028
234,2017-8-28,1.018637532133676,1.0034013605442176,1.0057471264367817,0.9981108312342568,0.9766218585622443,1.0053385416666667,1.0,1.0044682752457552,1.0085470085470087,1.0040307540251454,0.9859922178988326,0.9990892540013157,1.0084726529994703,1.0021945322670633,1.0151736745886655,1.0119250452161042,1.0080312735858186,1.001101321585903,0.9962704332645612,1.0,1.004293241397255,0.9979987818672236,0.988272310177205,1.0006357279084552,0.9930379746835443,0.9915014167964996,1.0128044461395957,1.004566210045662,1.0027472527472527
235,2017-8-29,0.9964248159831757,1.0041431261770246,0.9904761904761905,0.967192429022082,1.0137642130460802,1.001683719725424,1.0035714279306176,1.0142348754448396,0.9930662557781201,0.9984387765896682,1.0055248618784531,1.0027347313573314,0.9991748555997301,1.0023381828978621,1.0065730235908517,1.0025252506960254,0.9991552756872983,1.0132013201320131,1.0023496614894465,1.0087719298245612,1.0125655806723233,0.9995640802092416,1.0127351667443574,1.0038119440914866,0.9694072657743785,1.0133333344572444,0.9840757477942759,0.9977272727272727,0.9917808219178083
236,2017-8-30,1.0143520472773322,1.0116279069767442,1.0076923076923077,0.9934768427919113,1.0070838252656436,1.017067494181536,1.002669041751275,0.9912280701754386,1.0108611326609775,1.0087863006580158,0.9960753532182103,1.0027272729983427,0.9906906906906907,0.9988521494427371,0.9993738259236068,1.002518894020216,1.0042079778648836,0.9695982627578719,1.0069529977353093,1.0021739130434784,0.9999360327512313,1.012559965111208,0.9850433463886961,0.9898734177215189,0.9960552268244576,1.0046992495915181,0.9885195713973323,0.9848139711465451,1.0
237,2017-8-31,0.9984394506866416,0.9933259176863181,0.9904580152671756,0.9908076165462902,0.9935521688159438,1.0020340706839563,0.9964507548585163,0.9672566371681417,1.0076745970836531,0.9980070846338074,1.0031520882584712,1.0045330902155607,0.9906789936344346,1.00619068801898,0.9675975653419262,1.0050251261276963,0.996230602912194,1.0044792833146696,0.9977114898989898,1.0036153289949385,1.0026228249744114,1.005599104143337,1.0080270793873871,0.9968030690537084,0.996039603960396,0.9943872730700309,0.9856763632341555,1.007710100231303,0.9972375690607734
238,2017-9-1,1.012087110555382,1.0003732736095559,0.9980732177263969,1.01921802518224,0.9705014749262537,1.0201725450393302,1.0026714122788087,1.0,1.0152322924600152,0.9977072711021697,0.9968578161822467,0.9972924211916637,1.0128509140977588,0.9939210846258704,0.9966697502312672,0.9974999976919948,0.9983290439058118,0.987736900780379,1.0032033536344223,1.000720461095101,0.9925987366809164,0.9968305636457084,1.0115129997935615,1.0076972418216805,1.0139165009940359,0.9708372559412722,1.0069011950850024,0.9938791124713083,0.9944598337950138
239,2017-9-4,1.0182230001029546,0.9944029850746268,0.9913127413127412,0.9993498049414824,0.9963525835866262,1.0058450441487377,1.005328595851842,0.9881061299176579,1.0060015003750937,1.0019273528671326,0.9984239558707644,0.9855203614707995,1.003398534853863,1.0011490844391726,0.9821793205865975,1.0,0.9991535042998135,1.0304740406320543,0.993574328852446,1.0086393088552916,0.9983930063636947,1.0106556672681963,0.9895665375717125,1.0006365372374284,0.9986928104575163,0.993217053696946,1.0151565808536722,0.9907621247113164,1.0069637883008358
240,2017-9-5,0.9938321536905965,0.9966228893058162,1.0029211295034082,0.9954456733897203,0.9890176937156803,0.9957962413452028,0.9973498268528037,1.0055555555555555,1.0007457121551082,1.0031074289053272,0.9992107340173639,0.9972451787918157,0.9957850368809272,0.9954829871524307,1.0174825174825175,1.0,1.0126119187445846,1.0142387732749178,1.0046421202983653,1.0028551034975017,0.9998068503734227,1.0161550888529889,0.9607974686738882,0.998091603053435,0.9875654450261779,0.982439025156091,1.0,0.9922299922299922,1.0027662517289073
241,2017-9-6,1.0042730694882491,0.9969879518072289,1.0145631067961165,1.0104575163398692,1.0148056755089452,1.002483238142538,1.0017714788643655,1.0,1.0007451564828613,1.0039091299919314,1.0009478672985783,0.9963167592988493,1.0101284958427816,1.000297541562837,1.0040865607875917,1.005012531835731,1.00083666096216,0.9935205183585313,1.0027645037715731,0.997153024911032,1.0206710026402215,1.0005857250439294,0.9936153242693866,1.010197578075207,1.0046388336646788,1.0089374375377234,1.0108134811724667,1.0125293657008614,1.0096551724137932
242,2017-9-7,0.9915915307466315,1.018882175226586,1.0009569377990433,0.9844760672703752,1.0006079027355623,0.9852613326727768,1.0035366925526243,0.9861878453038673,0.9903201787043933,1.001910220656056,1.0055239898989898,0.9935304993584966,1.0101017659383418,0.9944599367912251,0.9895476829155491,1.00166251192853,0.9916973819204316,1.0043478260869565,0.9949194596510574,1.0157030692362599,1.0024605678233438,0.9890449908011374,0.9835341350986303,1.0050473186119875,1.0065963060686016,0.9921259801986967,1.0,1.011600928074246,1.0
243,2017-9-8,0.9963220269718022,1.0111193476649372,1.0105162523900573,0.9809461235216821,0.9872417982989065,1.0012570710245128,1.004405288602869,1.0018674136321195,1.0,1.0153992812960664,0.9963114110814629,0.992558137880961,1.0124453663234314,1.002280714873252,1.0082258366049728,0.997510371144874,1.0159012970094068,0.9913419913419913,1.0055419206713643,0.9978917779339423,0.9969790421046008,0.9968715650629915,1.0071457738874676,1.0081607030759574,0.981651376146789,0.9910714289277824,1.0060276948140103,1.0,1.0136612021857923
244,2017-9-11,1.0143560295324037,0.9967008797653958,1.0,1.0080375083724045,1.0092307692307692,1.0037664783427496,1.007017542579945,1.0093196644920783,1.0105263157894737,0.9999277818969704,1.0046474990153604,1.0093720712303602,0.9934147947611033,1.0002611258253442,1.000185425551641,1.0,1.0148226375242801,0.9770742358078602,1.00921187308086,0.993661971830986,1.0094059718452117,1.0107718405428328,0.9876342995351497,0.9956413449564134,1.0,1.0100100131865553,0.9933606822843571,1.010703363914373,1.0188679245283019
245,2017-9-12,0.9971694298422968,1.0150790731886723,1.0160832544938507,0.9887043189368772,1.003048780487805,1.000375234521576,1.006968639853052,0.9990766389658358,1.0022321428571428,1.0099667778917032,1.0,1.0102135553468101,0.9884363261397954,1.0034683374356679,0.9844271412680757,1.0008319475256078,1.005258952297772,0.9955307262569832,1.0059291621157747,1.0148830616583981,1.0220762976860538,1.0018461022069312,0.9855295570995801,1.00187617260788,0.9919893190921228,1.0019821595829013,1.0040210835189913,1.0030257186081695,1.0052910052910053
246,2017-9-13,0.9924979724249796,1.0268115942028986,1.0018621973929236,1.0141129032258065,0.9860182370820669,1.007126781695424,1.0060553652300708,0.9916820702402956,1.005939123979213,1.000286040700023,1.0065077622706602,1.0036764727847434,1.0150521609538004,1.0056119225480358,1.0031073446327683,1.0091438073845969,0.9943618751848565,0.9797979797979798,1.0,1.0076815642458101,0.9990209875787799,1.0154116760197671,1.005414974463415,0.9962546816479401,1.0141318977119784,0.9970326384226288,1.0040049791632841,1.0143288084464555,0.9947368421052631
247,2017-9-14,0.9917262512768131,1.0028228652081863,0.9981412639405205,1.0125911199469848,1.003699136868064,0.9872129112352577,0.9991401519492106,0.9878844361602983,0.9955719557195571,1.0066485565150862,0.9971956064501051,1.0036630031128912,0.9835560123329907,0.999963042353463,0.9882662160893645,0.9967051081108865,0.9890316223903627,1.0148911798396334,1.0122537614394291,1.0097020097020097,0.9856066638084154,1.0144353707828095,1.0087001565104576,1.0018796992481203,1.0119442601194426,1.0029761930181802,1.0019945016441163,1.0014869888475837,1.007936507936508
248,2017-9-15,0.9972190750849727,0.9848698099929627,1.0018621973929236,0.9869109947643979,0.9907862407862409,0.9845321931589538,0.9991394179377832,1.0141509433962264,0.9822090437361009,0.998437611176143,0.999140692133427,1.0045620424328416,1.0175399313330347,1.0136748346084192,1.0133928571428572,1.0107437993153188,1.015601210503562,1.010158013544018,0.9990806006742263,1.004118050789293,0.989870743226448,1.0008944543828266,0.9900400440557368,0.9993746091307067,0.9901639344262295,0.9970326384226288,0.9993006240585324,0.9896065330363771,0.9881889763779528
249,2017-9-18,1.0090890311919025,0.9928545909253305,1.013011152416357,1.006631299734748,1.0161190328580285,0.9987226976625367,0.996554694856309,1.024186046511628,1.0067924528301888,0.9992175831487274,1.0073494917904613,1.0145322439685318,1.008215359788748,1.0051044591096363,1.020058112287937,0.9877350784515776,0.9911162110640188,0.9899441340782122,1.004064417177914,1.0061517429938482,1.0204030384832694,0.9686408319116092,0.9967848992802659,0.9987484355444305,1.0026490066225167,1.0069444450542053,1.0,1.013503375843961,1.0
250,2017-9-19,0.9896622313203685,1.017632241813602,0.9862385321100916,0.997364953886693,1.0152532031726662,0.9928379588182631,0.9991356929281542,0.9936421435059039,0.9992503748125936,1.0026338260734633,1.0027165476560076,0.9982094913057548,0.9918515823935976,1.0087423368520334,0.9949462464394009,0.9942052967456874,1.0179268361001663,1.0033860045146727,1.0030932559382877,0.9966032608695653,0.9862187769164513,0.994128994380609,0.9873062115537341,0.9931077694235588,1.0013210039630118,1.0167487721983337,0.9933781965006729,0.9851961509992598,1.0092961487383798
251,2017-9-20,1.0087909814872273,0.9833804809052334,1.0027906976744188,0.9854689564068692,0.9915865384615384,1.0109493752415304,0.9974048417601236,1.016453382084095,1.011252813203301,1.0053248139604598,1.0,0.9901345272892103,0.9729333235531431,0.9994965477560414,1.0078500184706316,0.9950041668044483,1.017225881014841,1.001124859392576,1.004454258194693,1.0040899795501022,1.0213973799126637,0.9828735341263816,1.0202339552903552,1.0182965299684543,0.9901055408970976,0.9912790701527432,0.9973444613050076,1.0060105184072126,0.9986842105263158
252,2017-9-21,0.9851343038753331,1.0212153901474288,1.0009276437847865,1.0,1.0012121212121212,0.9881498470948011,1.0130095410280553,1.0026978417266186,0.9896142433234422,1.0040960455365897,0.9927238950383156,1.0036231878675785,0.9948733413751508,1.003346045909189,1.00192431045542,0.9991631791439949,0.9933092876465285,0.9764044943820225,0.9960203153426319,0.9979633401221996,1.016795944542845,1.0049785407725322,1.0222084499706026,1.0012391573729864,0.9973351099267157,1.0127077200709196,1.00266260935717,1.0029873039581778,0.9986824769433466
253,2017-9-22,1.0094702882714122,1.0137323943661973,0.9935125115848008,1.0087131367292224,0.9975786924939467,0.9996131528046422,1.0042808241223182,0.9874439461883407,0.9985007496251874,0.9977493308056138,0.997270955165692,0.9855595689243615,0.9821915732040012,0.9928999175242944,0.9868300713371136,0.9991624782883591,0.9595671671598975,0.997698504027618,1.0093610867993454,0.9945578231292517,0.9888875540605478,1.0061496412709257,0.9870654814505857,0.9931930693069306,1.012692050768203,0.9980694990140827,0.9979947973119445,0.9992553983618765,1.0131926121372032
254,2017-9-25,0.9872164948453609,0.986453629732546,1.0065298507462686,0.986046511627907,0.9921116504854369,0.9891640866873066,0.9957374232191883,1.0009082652134424,0.9947447447447446,1.0016213168702002,0.9953870211102424,1.0082417563213657,1.025923925623023,0.9999638845751021,0.9907321594068582,1.007544005388776,1.0,1.0080738177623991,1.0140999057492932,1.0013679890560876,0.9581485755937555,0.9797113752122241,1.0073710061578196,1.011214953271028,0.9940633245382585,0.9912959384807353,1.0026608742872658,0.977645305514158,0.9973958333333334
255,2017-9-26,1.0,0.9644366197183099,1.009267840593142,1.0067385444743935,0.9951070336391438,1.0065206051121545,1.011986305169341,1.0072595281306715,1.0022641509433963,1.0071785487314466,1.0064409708585345,1.0045413274250201,1.0008272542678798,1.0048396417220455,1.0101964452759589,1.006655576090282,0.9781086808446228,0.982837528604119,1.0004089371352094,1.0211748633879782,0.99150500824141,1.0000866476041936,0.9944105693872769,1.0098582871226125,1.011280690112807,0.9941463443353413,1.0067157712305026,1.0,1.010443864229765
256,2017-9-27,1.0158730158730158,0.9879518072289157,0.997245179063361,0.99665327978581,1.0098340503995082,1.0187872505830526,1.0169204706981267,1.0054054054054054,1.006777108433735,1.0002096298106067,0.9990634511823928,0.9981916806585628,0.994965434325218,1.0020487384084538,0.9985183813316048,1.0008264470444188,1.0097108037527807,1.0151338766006985,0.9934968413229284,0.9993311036789297,0.9868925831202047,1.0078842488303588,0.9856923861064972,1.0048810250152531,0.9973753280839895,1.01373896088032,0.9980094684742845,0.989329268292683,0.9974160206718347
257,2017-9-28,0.9986636513157895,0.9815225424981523,1.011049723756906,0.9838817998656817,0.9939135727328058,0.9954215948111407,1.0091514155565013,1.0125448028673834,1.0089753178758414,1.0058683802546982,1.0055464416842432,0.9773550738019751,1.0025677818895853,0.9990673984002295,1.014745432625429,1.0033030542908439,0.9958235147613848,1.003440366972477,1.00392743594539,0.99665327978581,1.0116618075801749,1.0038683056821112,1.0041472275827534,0.9860352155434123,0.9874999999999999,1.0,0.9933157242197186,1.0200308166409862,1.0
258,2017-9-29,1.006587750900669,1.0120481927710843,1.0036429872495447,1.0034129692832763,1.0140845070422535,1.004471700523828,0.9934047827202139,0.9938053097345134,1.0111193476649372,0.9986803717211453,1.0018645121193288,1.0018535664590178,1.008436911487759,1.0046314580117044,1.000822518735149,1.0131687242362821,0.985301756478578,0.9885714285714285,1.01177347242921,1.0161182001343183,0.9997438360550751,0.9930638808015071,1.01208053685073,0.9938423645320197,1.0006662225183212,1.011616644786714,0.986650024420687,1.0158610271903323,0.9909326424870466
259,2017-9-30,1.0,0.9910714285714286,0.9963702359346642,0.9972789115646259,0.9933574879227054,0.9998728059018062,0.9883817390925,1.0,1.0,1.005007303399741,1.0027140198511164,0.9879740977715684,0.9840890416075296,1.00139375312701,0.9928773627979179,1.0016246928532841,0.9991408766962803,1.0046242774566474,1.0081749889527176,1.015862524785195,0.983857536352572,0.9906010175045271,1.0008161598331435,1.0092936802973977,0.9873501997336884,0.9952153094943182,1.0040701831582421,0.9910780669144982,0.996078431372549
260,2017-10-9,1.0110440740362001,0.9767267267267267,0.9890710382513661,1.0034106412005457,0.9872340425531916,1.0089047195013356,1.0142737199395544,1.0,1.0073313782991202,0.9950868444097252,0.9981439950506535,1.0149812739833541,1.0110824350994385,1.009136005139003,1.003127011864251,0.9878345506395821,1.0106701061147918,0.9850402761795167,1.0025567974285923,1.0039037085230968,1.0011068428934176,1.0068767409470751,1.0158002044453864,0.9809699201964396,1.0080917060013486,0.9932692379182508,0.9972610243768831,1.008252063015754,0.9960629921259843
261,2017-10-10,0.998381713360979,1.0092236740968485,1.003683241252302,1.010197144799456,1.00307881773399,0.9916782246879333,0.9908940442226146,0.9884238646482637,0.992721979621543,0.9998609173751095,0.9863639885333539,1.0036900363522572,0.9906906906906907,1.0026169678537327,0.9889978912624919,0.9950738911255506,1.0021076241854707,1.0046728971962617,1.0102375400757795,0.9863901490602722,1.0109911550468262,1.0193654361545776,0.9956848963960754,1.0106382978723403,1.0053511705685618,1.0019361074644524,0.9939027739631968,0.9985119047619048,0.997364953886693
262,2017-10-11,0.9869314152568128,1.0163747143945165,0.9926605504587156,1.0,0.9797421731123389,0.9984742530197076,1.0150375912427396,1.0099099099099098,0.9992668621700879,0.9939490899885061,0.9971722566962534,0.993566176737595,1.0076538344953017,1.0041268385594864,1.005469546676555,1.0090759078365397,0.9995755026434607,1.0069767441860464,1.00126221645209,0.9914586070959264,0.9929237697008685,0.9877872953947927,0.99435597587347,1.0080495356037151,1.0,0.982608696463383,0.9864043329280424,0.9761549925484352,0.9920739762219286
263,2017-10-12,1.0111886676247177,0.9925065567628325,0.9935304990757855,1.0195154777927322,1.005012531328321,1.0082770915573664,1.011522631674743,1.0017841213202499,1.0,0.992582743324942,0.9953525009846396,1.0037002797305512,1.014364142287734,0.9936771111423354,1.0094043887147335,0.9983646795532344,0.9882055439734384,1.0,1.0004322143783315,1.0185553346587144,0.995788791707159,1.0097879282218596,0.9972633292603783,0.9914004914004916,1.0219560878243514,1.007866269463283,1.017256835499776,0.9961832061068702,1.0266311584553929
264,2017-10-13,1.0111663790478125,0.9966024915062288,0.9916279069767443,1.0125412541254126,1.0081047381546133,1.0078302601667088,0.9943043162799565,0.9991095280498665,0.9977989728539987,0.9983785688313525,0.9935106046217157,1.0,0.9949584816132859,1.0040299773755654,0.9999086591158203,1.0081900076525885,1.018772097747739,1.0184757505773672,0.9949236751152074,0.9830839297332465,0.9850357839947951,1.0,0.9801809127868337,0.9677819083023543,1.0091145833333333,1.0107317059768406,1.0169640890063891,0.9969348659003832,1.0025940337224384
265,2017-10-16,0.9923702439514106,0.981060606060606,1.0140712945590993,1.0052151238591918,1.0,1.000125313283208,0.9689034369607004,1.0178253119429588,0.9977941176470587,1.0128512922529043,0.991556476023578,0.9870967720127386,1.0075260804769002,0.9967960002816704,1.011784050424774,1.0146222557678013,1.0217624726770718,1.0090702947845804,1.0,1.015883520847121,1.0177014531043593,0.9914973216563218,1.0102654498396817,0.998079385403329,1.0096774193548386,1.0,0.9979961005199307,1.01076095311299,0.9922380336351876
266,2017-10-17,1.0053616590794132,1.0181467181467183,1.001850138760407,0.9974059662775616,1.0086580086580086,0.9913544668587896,0.9966216222345734,1.0026269702276709,1.0014738393515108,1.0002091475334998,1.0113271208226222,0.9990662940183901,1.0017010576140817,0.9980219702589098,1.0082159624413147,1.0016012825085365,0.992212276454803,1.0112359550561798,1.0025330197213678,1.009771986970684,1.0256360332294912,0.9999142440614013,1.0031817716445617,0.9871712636305324,0.9987220447284345,1.0106177593058379,1.0067292559830683,1.0076045627376427,1.0065189048239895
267,2017-10-18,1.0016099818877038,1.0257868790292,0.9981532779316713,1.0123537061118335,1.0085836909871244,0.9912790697674418,0.9864406745620191,1.0043668122270741,1.008094186902134,0.9962361461171908,1.014059893557868,0.9915887842107187,0.9850856467808624,0.9997876482038578,1.0056416226381302,0.9672262203331055,1.0111396905851648,0.9933333333333333,1.0249052517596102,0.9903225806451612,0.9885464785167373,1.0105488850771869,0.999897688395685,1.008447043534763,1.0031989763275753,1.0085959881863615,0.9960109967117675,0.9954716981132076,1.0064766839378239
268,2017-10-19,0.9859353023909987,0.9855822550831792,1.007400555041628,0.998073217726397,1.00790273556231,0.9915848527349228,1.0051546382546501,1.002608695652174,0.9941605839416058,1.0034982172075537,1.0046216512611625,1.0084825644694806,0.9958027282266526,1.016212963290736,0.9989314336598396,0.9975206588667428,0.9942951199895255,1.0078299776286352,1.007008276104948,0.9635179153094464,1.009985917296121,0.9983026393957396,1.0165762809816563,1.003221649484536,1.0063775510204083,1.0018939460898546,1.020674351896953,1.0022744503411676,1.0064350064350065
