,Dates,001702.OF,270028.OF,002980.OF,001410.OF,001018.OF,400032.OF,450004.OF,001000.OF,002340.OF,100026.OF,519133.OF,519003.OF,001869.OF,166009.SZ,001990.OF,450003.OF,519069.OF,001667.OF,110015.OF,200012.OF,166006.SZ,270007.OF,270005.OF,000339.OF,001694.OF,519714.OF,519002.OF,001445.OF,519171.OF
112,2017-3-1,0.9110355857656942,0.9060705496308443,1.0023985608634824,1.0452079566003611,1.0786963434022276,0.9283585647872208,0.8670829580625584,1.0031678986272439,1.0454545454545465,1.0006630208393263,1.0555555555555554,0.9959225286368044,1.0162510748065336,1.0337974581073417,0.9065379163713679,0.9990548195410491,1.0466997870830375,0.8710000000000001,1.057407958717872,1.1037818821459984,1.0475234270414986,0.9579460752737654,0.9638797405440254,1.0793991416309003,0.9730354391371352,1.084645669291339,0.9305811937125907,0.9982653946227226,0.987357774968394
113,2017-3-2,0.908836465413835,0.9146841673502866,1.0073955626624032,1.0343580470162743,1.0659777424483325,0.9266897127190362,0.8733273846355236,1.0052798310454065,1.0418181818181829,1.0080391183273303,1.0573770491803276,0.9979612658381618,1.0142734307824581,1.0362260179713423,0.9072466335931962,0.997164463297745,1.0462976105985329,0.875,1.0678277265059042,1.1002638522427441,1.0442603748326633,0.9478236863899889,0.9616487835028753,1.072961373390557,0.9684129429892153,1.085629921259843,0.9300218157408953,1.0008673026886377,0.9810366624525912
114,2017-3-3,0.9182327069172337,0.9130434782608691,1.0153907655406762,1.0325497287522598,1.0715421303656618,0.9268089164381922,0.8652988370676571,1.0116156282998943,1.0445454545454558,1.0111884649168228,1.0591985428050998,0.9979612658381618,1.0055889939810823,1.042297417631344,0.91194188518781,0.9905482047596842,1.04175538206766,0.876,1.0724918130395948,1.1002638522427441,1.0500334672021412,0.9460752737646093,0.9666418780007625,1.0600858369098702,0.9653312788906021,1.084645669291339,0.9260502321418573,0.9999999999999994,0.9785082174462701
115,2017-3-6,0.9306277489004404,0.9146841673502867,1.0073955626624032,1.01627486437613,1.0755166931637539,0.9357491953748951,0.8608385376712147,1.0084477296726504,1.0590909090909102,1.005967181800398,1.061020036429872,1.0040774744027134,0.993121238177127,1.044402169513478,0.9107902197023388,0.9952741023798424,1.0462976105985329,0.873,1.076560484271112,1.0976253298153036,1.0475234270414986,0.9376092757890869,0.9645171580992025,1.0593705293276099,0.9537750385208025,1.0836614173228352,0.9220786485428195,0.9965307892454461,0.9709228824273068
116,2017-3-7,0.93172730907637,0.9167350287120585,1.0023985608634824,1.0262206148282094,1.0643879173290955,0.9353915842174269,0.8608385376712147,1.0063357972544877,1.0663636363636375,1.0072103437165574,1.048269581056466,1.0020387372013562,0.9950128976784167,1.043835505545211,0.9091956059532246,0.9839319462216235,1.0400993612491125,0.865,1.0835069961297998,1.1011433597185578,1.0481927710843366,0.9400938621514685,0.9623924364368546,1.0536480686695269,0.9614791987673357,1.0807086614173234,0.9072551322928893,0.9921942758022544,0.9582806573957012
117,2017-3-8,0.9269292283086771,0.9073010664479076,0.998400959424346,1.0397830018083178,1.0659777424483325,0.9318154726427457,0.863514716072756,0.9978880675818372,1.0609090909090921,1.0091165264720434,1.0446265938069212,0.9999999999999988,0.9844368013757513,1.0478021533230788,0.9001594613749113,0.9801512290604166,1.0214809557605864,0.863,1.0736330257020932,1.0923482849604222,1.041666666666666,0.9446029262906052,0.9636672680256329,1.0608011444921306,0.9730354391371352,1.0807086614173234,0.9129607876041833,0.978317432784041,0.964601769911504
118,2017-3-9,0.9227309076369459,0.9007383100902374,0.9814111533080158,1.0433996383363466,1.0572337042925297,0.9206103230420782,0.8688670790574599,0.9978880675818372,1.0554545454545465,1.0020719384447794,1.0446265938069212,0.9999999999999988,0.9834909716251062,1.0404759977333438,0.9005138199858255,0.9782608681425141,1.026851194700733,0.864,1.0724918130395944,1.0976253298153036,1.022088353413654,0.9481917732584897,0.959417826461725,1.0565092989985685,0.9776579352850551,1.0718503937007877,0.9271689880852483,0.9627059843885513,0.9785082174462701
119,2017-3-10,0.919432227109157,0.8880229696472512,0.9874075554667205,1.0669077757685348,1.0548489666136744,0.9184646560972695,0.8661909006559187,0.9989440337909185,1.0581818181818192,1.0135090349776954,1.0291438979963565,1.0010193701204377,0.9796216680997408,1.0371974419169427,0.9024627923458538,0.9744801509813072,1.020652945351313,0.8679999999999999,1.070159769772749,1.106420404573439,1.029534805890227,0.9576700101223896,0.9605864226717011,1.0457796852646628,0.994607087827428,1.0649606299212604,0.9277283660569438,0.9618386816999128,0.9785082174462701
120,2017-3-13,0.9412235105957623,0.8982772764561109,1.0053967619428348,1.0678119349005422,1.0604133545310035,0.929908213136249,0.8492417481135458,1.0084477296726502,1.0681818181818195,1.0333996352254813,1.0382513661202182,0.9857288487090587,0.9824591573516754,1.0344450740710753,0.9079553508150247,0.9801512290604166,1.0247929973976815,0.885,1.0620224273097143,1.1055408970976253,1.0289491298527438,0.9545412717401316,0.9496441099843428,1.0550786838340478,0.9984591679506948,1.0659448818897643,0.9266096101135528,0.9496964440589761,0.975979772439949
121,2017-3-14,0.9379248300679733,0.8945857260049215,1.0093943633819713,1.0723327305605783,1.0659777424483323,0.9278817499105964,0.8519179265150871,1.02428722280887,1.0636363636363648,1.0358030831310006,1.0628415300546445,0.968399593135843,1.0007738607050718,1.0253784505788064,0.9183203401842664,0.9848771266805749,1.02893304944405,0.893,1.0707551850749222,1.1204925241864556,1.0402443105756354,0.9529769025490025,0.9479443315979917,1.0593705293276099,1.001540832049308,1.072834645669292,0.9174917491749166,0.9496964440589761,0.9671302149178251
122,2017-3-15,0.9384246301479413,0.9023789991796549,1.0133919648211078,1.0605786618444843,1.0834658187599382,0.9231136011443549,0.856378232093151,1.0285110876451953,1.0645454545454558,1.0446709779869507,1.066484517304189,0.9724770644990371,1.0027515047291473,1.0266332065085402,0.9223954642097804,0.9725897947380032,1.0339011118996924,0.896,1.0811749528629542,1.109938434476693,1.0463520749665323,0.9481917732584898,0.9490066924291657,1.0701001430615154,0.9961479198767348,1.094488188976379,0.9124014096324877,0.9566348655680829,0.9671302149178251
123,2017-3-16,0.9462215113954423,0.9003281378178828,1.007395562662403,1.0840867992766725,1.0890302066772675,0.9314578614852776,0.8590544166763135,1.038014783526927,1.0672727272727285,1.0459141399031104,1.0637522768670304,0.95616717600674,0.9959587274290614,1.0435116975633447,0.9239014883061658,0.9782608681425141,1.0504140052046367,0.894,1.0858390393966448,1.09674582233949,1.0522925033467199,0.9454311217447326,0.9596302989801174,1.0686695278969947,1.0100154083204944,1.103346456692914,0.9089892040051454,0.9661751951431046,0.9633375474083434
124,2017-3-17,0.9396241503398645,0.9027891714520093,1.0053967619428348,1.0777576853526218,1.0914149443561227,0.9223983788294189,0.8590544166763135,1.0401267159450898,1.0554545454545468,1.045168241219137,1.0582877959927135,0.9602446504094547,0.9931212381771267,1.0443212175180117,0.92487597448618,0.9782608681425141,1.0425597350366689,0.8980000000000001,1.0829115808276262,1.1072999120492524,1.0757195448460504,0.9430385570994761,0.9806650378028403,1.0701001430615154,1.003852080123268,1.1043307086614182,0.9095485819768407,0.9800520381613178,0.9658659924146646
125,2017-3-20,0.941523390643743,0.9220672682526656,0.9944033579852094,1.0886075949367087,1.0842607313195567,0.9247824532125397,0.8590544166763135,1.0454065469904963,1.0600000000000014,1.0372948785811,1.0582877959927135,0.957186546127179,0.983490971625106,1.0536711729944144,0.9303685329553507,0.9773156923581613,1.0400993612491125,0.8880000000000001,1.070755185074922,1.1011433597185576,1.065010040160642,0.9389896015459656,0.9921385326665734,1.065808297567953,1.0069337442218813,1.1033464566929143,0.8936063097835198,0.9809193408499564,0.9557522123893802
126,2017-3-21,0.946321471411436,0.920426579163248,0.998400959424346,1.094032549728752,1.0985691573926883,0.928835379663845,0.8581623530880522,1.0359028511087645,1.0663636363636377,1.0454168747530772,1.0510018214936243,0.957186546127179,0.9651762682717098,1.0503521411802803,0.9247873848334514,0.9754253314402586,1.0388455169150697,0.8900000000000002,1.0649498858787327,1.11169744942832,1.0580655957161975,0.9419342964939734,0.9928821838397647,1.0629470672389116,1.008474576271188,1.109251968503938,0.8936063097835198,0.972246313963573,0.9456384323640958
127,2017-3-22,0.9479208316673337,0.9089417555373251,0.9874075554667207,1.1057866184448462,1.0898251192368855,0.9289545833830011,0.8563782320931509,1.0337909186906018,1.062727272727274,1.0366318596596205,1.054644808743169,0.9765545358622315,0.9670679277729995,1.0550068809196147,0.9244330262225372,0.9706994338201005,1.0421575585521643,0.8930000000000002,1.0608812146472153,1.1064204045734387,1.0611613119143233,0.9438667525536035,0.9891639226914438,1.0536480686695269,1.0184899845916813,1.1003937007874025,0.8924875538401289,0.967042497831743,0.9431099873577747
128,2017-3-23,0.9533186725309882,0.9093519278096795,0.9804117529482317,1.110307414104882,1.0985691573926883,0.9325306949576821,0.8474576271186445,1.030623020063358,1.0654545454545465,1.0324879827700617,1.0382513661202182,0.9785932730635888,0.9680137575236443,1.0474783453412126,0.9237243090007086,0.9706994338201005,1.04175538206766,0.9020000000000004,1.0660910985412313,1.109938434476693,1.0644243641231588,0.9461672954817344,0.9955380859176998,1.0450643776824025,1.0269645608628677,1.1003937007874025,0.8816915589864064,0.956634865568083,0.9380530973451325
129,2017-3-24,0.9624150339864062,0.9060705496308444,0.9774135518688792,1.1193490054249544,1.0969793322734513,0.9390868995112641,0.8314005319829116,1.0401267159450898,1.0727272727272739,1.0320735954646754,1.0355191256830598,0.9724770644990373,0.9699914015477201,1.0516878491054806,0.9293054571226078,0.9659735361999424,1.044215755855216,0.9020000000000004,1.0527438721841806,1.1090589270008793,1.0667670682730919,0.9446029262906053,0.9825772869467957,1.0507868383404853,1.0285053929121744,1.094488188976379,0.8873412765005306,0.9427580225498695,0.9469026548672566
130,2017-3-27,0.9606157536985213,0.8962264150943391,0.976414151509095,1.0976491862567808,1.1025437201907806,0.9376564548813917,0.8340767165660742,1.0411826821541712,1.0627272727272739,1.0266036807321572,1.0346083788706735,0.9673802260549247,0.9718830610490099,1.0400712377560108,0.9304571226080791,0.9603024581208328,1.050839839129406,0.9080000000000004,1.0556713307531993,1.1029023746701847,1.0655957161981253,0.9451550565933567,0.9857643676795296,1.0422031473533608,1.025423728813561,1.1062992125984261,0.891368797896738,0.9462272333044227,0.9405815423514539
131,2017-3-28,0.9635145941623359,0.8970467596390477,0.9824105536677998,1.1057866184448462,1.112082670906202,0.9326498986768381,0.8287243535813702,1.0559662090813096,1.0590909090909102,1.0269351901928971,1.0273224043715843,0.9592252802890158,0.9574376612209788,1.03691410993281,0.9371013465627213,0.9508506628805167,1.0475277974923112,0.9000000000000004,1.060285799345042,1.0914687774846086,1.0607429718875496,0.9532529677003782,0.9854456597823349,1.0414878397711005,1.0285053929121744,1.1043307086614182,0.8765452816468079,0.9522983521248911,0.9279393173198484
132,2017-3-29,0.9558176729308285,0.8974569319114022,0.9794123525884474,1.124773960216998,1.1152623211446757,0.9260936941232562,0.8367528949676155,1.044350580781415,1.0554545454545465,1.0263550471982172,1.0327868852459012,0.9510703375626274,0.9642304385210647,1.0359426859872098,0.9256732813607368,0.951795843339468,1.0496096522356277,0.9050000000000004,1.065545301180906,1.0712401055408969,1.0537148594377506,0.9565657495168869,0.9933071288765495,1.038626609442059,1.0408320493066274,1.105314960629922,0.8771046596185034,0.954900260190806,0.9317319848293301
133,2017-3-30,0.938324670131948,0.8954060705496302,0.9714171497101743,1.1292947558770343,1.1017488076311621,0.910239599475503,0.8412132005456793,1.0549102428722283,1.040909090909092,1.006547322877231,1.0327868852459012,0.9531090747639848,0.9690455717970751,1.0321379422002754,0.9298369950389792,0.9442344043424559,1.0479536314170803,0.9130000000000003,1.075369653666765,1.0817941952506593,1.053547523427041,0.9660439863807867,0.9938383092921363,1.044349070100142,1.041602465331281,1.104330708661418,0.8754265257034168,0.9505637467476143,0.9342604298356512
134,2017-3-31,0.9435225909636152,0.892945036915504,0.9724165500699585,1.116636528028933,1.1104928457869652,0.9158421742758369,0.8438893851288418,1.0749736008447734,1.0518181818181827,1.0053041609610718,1.0054644808743167,0.9561671760067398,0.9718830610490098,1.03679268193961,0.9414422395464207,0.9489603019626139,1.0417553820676597,0.9160000000000004,1.073633025702093,1.076517150395778,1.052208835341365,0.9688046378945437,1.0100924261353645,1.065092989985693,1.0362095531587077,1.106299212598426,0.8822509369581016,0.9358196010407626,0.9393173198482934
135,2017-4-5,0.9616153538584574,0.8818703855619354,0.9724165500699585,1.1283905967450267,1.1327503974562816,0.9346763619024908,0.8599464740829533,1.077085533262936,1.0754545454545463,1.0129288919830157,1.0091074681238614,0.9551478089258214,0.9950128976784164,1.0348498340484096,0.9417965981573349,0.9555765605006747,1.040927371658386,0.9080000000000004,1.0597400019847167,1.0817941952506593,1.0491967871485939,0.9684365510260428,0.9992563470660206,1.0608011444921306,1.0454545454545474,1.1082677165354335,0.8844884488448835,0.9427580225498692,0.9380530973451328
136,2017-4-6,0.9533186725309883,0.8822805578342897,0.9814111533080158,1.1401446654611207,1.1295707472178078,0.9293121945404691,0.8572702894997907,1.0675818373812043,1.0836363636363646,1.017487154260114,1.0072859744990892,0.9520897046435457,0.997936371453137,1.0214927547964059,0.9352409638554214,0.9584120972029302,1.0471256210078062,0.9150000000000005,1.0800337402004554,1.080914687774846,1.053965863453815,0.9662280298150371,1.0076489965758222,1.0565092989985685,1.0500770416024674,1.1082677165354335,0.8828103149297971,0.9531656548135291,0.9329962073324906
137,2017-4-7,0.9511195521791291,0.8880229696472512,0.9854087547471524,1.149186256781193,1.1160572337042942,0.9349147693408029,0.8572702894997907,1.0749736008447737,1.0854545454545466,1.0212995197710861,1.013661202185792,0.9398572905539632,1.0007738607050713,1.0210879948190725,0.9404677533664066,0.9744801509813071,1.06406434823752,0.9190000000000006,1.0800337402004554,1.0888302550571678,1.0666834002677372,0.9713812459740507,1.0235844055218557,1.0500715307582251,1.0577812018490005,1.1045979625984257,0.8793981093024548,0.9575021682567209,0.929203539823009
138,2017-4-10,0.9367253098760504,0.8954060705496302,0.9844093543873682,1.1464737793851714,1.1216216216216235,0.9239480271784474,0.8554861685048893,1.0770855332629363,1.0863636363636375,1.023785845521252,1.0109289617486337,0.9439347619171573,0.9931212381771265,1.0192260989233386,0.944011339475549,0.9659735361999423,1.0810267329074987,0.9190000000000006,1.0875756673613168,1.1108179419525064,1.0820783132530116,0.9666881384006634,1.0241155841766547,1.0407725321888404,1.0485362095531607,1.111937480314961,0.8742518319628564,0.9748482220294876,0.9266750948166879
139,2017-4-11,0.9371251499400248,0.9134536505332232,0.9794123525884475,1.1654611211573231,1.1295707472178078,0.9277625461914406,0.8510258691084468,1.0739176346356922,1.0863636363636375,1.0204707451603132,1.0100182149362473,0.9561671760067397,1.004643164230437,1.0237998866672064,0.945428773919206,0.965028355740991,1.092595221197066,0.9130000000000006,1.0841024114319726,1.1081794195250658,1.0943775100401605,0.9668721818349139,1.015085520633252,1.026466380543633,1.066255778120187,1.1168304921259848,0.8651899088213897,0.9713790112749343,0.9203539823008852
140,2017-4-12,0.9198320671731316,0.9179655455291216,0.9814111533080158,1.1772151898734173,1.1287758346581893,0.9238288234592914,0.8465655635303829,1.0633579725448792,1.0672727272727283,1.0171556447993744,1.0091074681238612,0.9612640174903728,1.0007738607050713,1.0189022909414718,0.9425939050318921,0.965028355740991,1.0892831795599711,0.9250000000000006,1.0817703681651274,1.1011433597185576,1.099313922356091,0.9634673783012798,1.0200786151311394,1.0278969957081536,1.0724191063174136,1.1156072440944886,0.852659842255411,0.973113616652211,0.906447534766119
141,2017-4-13,0.9233306677329076,0.9224774405250199,0.975414751149311,1.19258589511754,1.1295707472178078,0.932053880081058,0.8483496845252843,1.0781414994720175,1.0836363636363648,1.0013260416786536,1.0091074681238612,0.9806320102649457,1.0085124677558022,1.0205213308508054,0.9495924875974485,0.9669187166588935,1.0921693872722966,0.9300000000000006,1.0800337402004552,1.0993843447669305,1.0962182061579653,0.9661360080979119,1.0244342938346374,1.0278969957081536,1.0755007704160267,1.1082677165354333,0.8634558371091338,0.9679098005203809,0.9102402022756005
142,2017-4-14,0.9068372650939632,0.9187858900738305,0.9644213471916856,1.1835443037974678,1.147853736089032,0.925855286684944,0.8528099901033482,1.0802534318901802,1.0772727272727287,0.9913807405958369,0.9927140255009104,0.9836901145472214,1.0075666380051571,1.0135999352384035,0.951718639262934,0.9678638971178448,1.077714691270404,0.9320000000000006,1.0765604842711112,1.0976253298153034,1.1080153949129852,0.9667801601177886,1.0213534467199177,1.0271816881258933,1.068567026194147,1.1180537500000005,0.8594842535100958,0.9748482220294876,0.9013906447534766
143,2017-4-17,0.9031387445021999,0.926989335520918,0.9654207475514698,1.1663652802893303,1.1629570747217826,0.910239599475503,0.8510258691084469,1.085533262935587,1.0718181818181831,0.9885629053849314,0.9744990892531873,0.9908256901926914,1.0133276010318124,1.0077309155670686,0.9508327427356482,0.9659735361999423,1.0768866808611302,0.9250000000000006,1.0736330257020927,1.0914687774846088,1.0970548862115124,0.9740498757706827,1.0167852972588154,1.0250357653791122,1.0608628659476138,1.1156072440944886,0.8646305308496943,0.9800520381613174,0.9039190897597978
144,2017-4-18,0.8974410235905647,0.9249384741591461,0.959424345392765,1.1717902350813738,1.1717011128775852,0.8945047085469061,0.8501338055201857,1.085533262935587,1.0690909090909102,0.9841703968792794,0.9808743169398902,0.9847094816281399,1.015219260533102,0.9966404921881323,0.9499468462083627,0.978260868142514,1.0772888573456347,0.9150000000000006,1.0597400019847165,1.0897097625329817,1.0964692101740292,0.9696328333486712,1.0265590137361975,1.0114449213161651,1.0701078582434538,1.1094909744094492,0.8668680427364762,0.9895923677363393,0.9026548672566373
145,2017-4-19,0.8941423430627756,0.9319114027891707,0.9544273435938443,1.1708860759493664,1.1653418124006376,0.8848492072952671,0.8456735061237431,1.0802534318901802,1.0709090909090921,0.9846676620293127,0.9635701275045534,0.9908256901926914,1.0162510748065328,0.9859548287865296,0.939759036144578,0.978260868142514,1.0880529926661928,0.9170000000000006,1.065545301180906,1.0905892700087951,1.0973895582329316,0.9734977454679314,1.0267714862545898,1.0178826895565087,1.0600924499229605,1.1107142224409452,0.8651899088213897,0.9887250650477009,0.9115044247787613
146,2017-4-20,0.8934426229508206,0.9356029532403604,0.9534279432340602,1.173598553345388,1.1502384737678872,0.8830611515079265,0.8456735061237431,1.0802534318901802,1.0745454545454558,0.9916293722119299,0.9699453551912565,0.9836901145472214,1.0075666380051571,0.9926333684125312,0.9423281360737065,0.9848771266805748,1.085971137922876,0.9110000000000006,1.0608812146472155,1.0861917326297275,1.1077643908969208,0.9815036348578273,1.0237968762794603,1.024320457796852,1.0593220338983071,1.1143839862204727,0.8731330760194654,0.9947961838681694,0.9317319848293302
147,2017-4-21,0.8876449420231916,0.9384741591468408,0.9624225464721174,1.1374321880650988,1.153418124006361,0.8762665395160324,0.8456735061237431,1.0802534318901802,1.0681818181818195,0.994364329578189,0.9663023679417118,0.9908256901926914,1.0094582975064468,0.9831215089451955,0.9378986534372783,0.9810964095193678,1.1016796782588116,0.9100000000000006,1.0724918130395942,1.0861917326297275,1.1090194109772418,0.9816876782920778,1.0169977697772077,1.0300429184549351,1.0377503852080143,1.111937480314961,0.8720143200760745,0.991326973113616,0.9292035398230091
148,2017-4-24,0.8752499000399848,0.9409351927809673,0.9824105536678,1.1500904159132,1.139109697933229,0.852783406842293,0.8537020475099883,1.0865892291446682,1.0500000000000012,1.003397978205586,0.9663023679417118,0.9898063200722524,1.0268271711091983,0.9888691006233302,0.9385187810063782,0.9763705118992098,1.09962148095576,0.8750000000000004,1.075369653666765,1.0809146877748461,1.1274263721552873,0.9773626575871915,1.022734515448286,1.0457796852646633,1.0477657935285076,1.1168304921259848,0.8691614924204276,0.991326973113616,0.9254108723135274
149,2017-4-25,0.8819472211115562,0.9532403609515989,0.9804117529482317,1.1907775768535251,1.144674085850558,0.8548098700679456,0.8688670790574599,1.0665258711721233,1.0581818181818192,0.999834246228554,0.990892531876138,0.9949031615558857,1.0268271711091983,0.993523840362665,0.908486888731396,0.9725897947380031,1.104163709486633,0.8770000000000004,1.0852436240944714,1.0853122251539136,1.123159303882195,0.9780988313241934,1.0197599072339445,1.049356223175965,1.0685670261941471,1.1192769980314965,0.8646305308496942,0.9774501300954026,0.9228824273072063
150,2017-4-26,0.8853458616553387,0.9499589827727638,0.9724165500699586,1.2043399638336338,1.1136724960254387,0.8580283704851586,0.875111505630425,1.076029567053855,1.0690909090909102,0.9963533901783218,0.9927140255009105,0.9979612658381614,1.0171969045571778,0.9973285841495992,0.9099929128277815,0.9820415899783194,1.1149041873669263,0.8940000000000006,1.0985908504515223,1.0897097625329815,1.1416499330655951,0.9807674611208255,1.0217783917567023,1.0500715307582253,1.0724191063174136,1.0984816929133865,0.8571908038261443,0.9791847354726794,0.9178255372945641
151,2017-4-27,0.8889444222311083,0.9634946677604587,0.967419548271038,1.2160940325497278,1.1184419713831495,0.8611276671832157,0.8786797476202275,1.0950369588173188,1.0700000000000012,0.996021880717582,0.9854280510018212,1.0020387372013555,1.022957867583833,1.0142880271998704,0.9222182849043229,0.9981096437566964,1.1198722498225686,0.9000000000000007,1.0893122953259886,1.0993843447669303,1.1546184738955818,0.9779147878899429,1.0230532251062687,1.045064377682403,1.0770416024653335,1.0984816929133865,0.8509817083403246,0.9921942758022543,0.9013906447534769
152,2017-4-28,0.8864454218312683,0.9733388022969639,0.9634219468319015,1.2097649186256771,1.142289348171703,0.8637501490046484,0.8760035692186862,1.1013727560718067,1.0681818181818195,0.9940328201174493,0.979052823315118,0.9918450572736098,1.022012037833188,1.0143285031976037,0.9268249468462081,1.0103969756992681,1.1091317719422753,0.9020000000000006,1.0846482087922982,1.1204925241864554,1.1588018741633195,0.9754302015275614,0.9989376391688262,1.0500715307582253,1.0762711864406804,1.1107142224409456,0.8521004642837156,0.9947961838681694,0.9026548672566375
153,2017-5-2,0.8840463814474218,0.9708777686628375,0.9484309414351395,1.2079566003616626,1.1534181240063612,0.8647037787578966,0.8804638686151288,1.102428722280888,1.073636363636365,0.9830929887345664,0.9690346083788703,0.9969418957177224,1.0277730008598431,1.008378531530802,0.9278880226789509,1.0122873366171707,1.119044239413295,0.8950000000000006,1.0841024114319726,1.1275285839929639,1.1414825970548859,0.9801233091009487,0.9949006701233106,1.0429184549356216,1.0724191063174138,1.1180537500000007,0.8628964591374381,0.9895923677363393,0.9064475347661192
154,2017-5-3,0.8849460215913643,0.9593929450369145,0.952428542874276,1.2106690777576843,1.1597774244833088,0.8620812969364636,0.869759142645721,1.102428722280888,1.0681818181818195,0.9826786014291801,0.9599271402550088,1.0081549457659074,1.0258813413585535,1.0103213794220027,0.9311658398299075,1.0113421561582194,1.1219304471256204,0.8890000000000006,1.081174952862954,1.1301671064204044,1.149514725568942,0.9844483298058352,1.00966748109858,1.0500715307582253,1.0670261941448407,1.1180537500000007,0.864630530849694,0.9895923677363393,0.9026548672566376
155,2017-5-4,0.881247500999601,0.9622641509433952,0.9504297421547078,1.217902350813742,1.1542130365659795,0.8611276671832154,0.8724353210472622,1.0950369588173188,1.0672727272727285,0.9895574356849977,0.9626593806921672,1.0091743128468256,1.035511607910574,1.0039261717801344,0.9300141743444363,1.0198487709395843,1.1161580317009694,0.8880000000000006,1.0765604842711114,1.1222515391380825,1.1544511378848725,0.9840802429373341,1.0163603522220304,1.0472103004291837,1.0724191063174138,1.1217235039370086,0.8606030094534866,0.9947961838681694,0.8963337547408348
156,2017-5-5,0.8728508596561383,0.966365873666939,0.9474315410753554,1.2278481012658218,1.1470588235294137,0.8543330551913212,0.8715432636406222,1.091869060190075,1.0500000000000012,0.9939499422728025,0.9681238615664841,1.0061162085645499,1.036457437661219,0.996235732210799,0.9269135364989366,1.010396975699268,1.105417553820676,0.9000000000000007,1.0771062816314367,1.1275285839929639,1.1467536813922354,0.9794791570810721,1.0159354089460335,1.0565092989985685,1.0839753466872135,1.1156072440944889,0.8555126699110578,1.004336513443191,0.8836915297092293
157,2017-5-8,0.8612554978008805,0.9528301886792442,0.9484309414351395,1.2432188065099448,1.1335453100159,0.844200739063058,0.876895626625326,1.0908130939809935,1.0418181818181829,0.9915464943672834,0.9653916211293257,1.010193679927744,1.0383490971625087,0.9970452521654658,0.9350637845499643,1.0122873366171705,1.1215282706411163,0.9030000000000008,1.0771062816314367,1.1143359718557606,1.137801204819277,0.9787429833440703,1.0206097955467262,1.0572246065808288,1.0924499229584,1.1143839862204732,0.8589248755384001,1.0060711188204676,0.8862199747155503
158,2017-5-9,0.8671531387445031,0.9503691550451179,0.9354387367579459,1.2405063291139231,1.1335453100159,0.8513529622124201,0.8786797476202274,1.109820485744457,1.0463636363636375,0.9859108239454721,0.9608378870673949,1.0122324171291013,1.0374032674118638,1.0101189994333362,0.9395818568391209,1.008506614781365,1.123586467944168,0.9120000000000008,1.073633025702093,1.1143359718557606,1.1557061579651937,0.9765344621330644,1.0142356323204704,1.0608011444921308,1.0870570107858268,1.1217235039370086,0.8623370811657425,1.0104076322636595,0.8900126422250318
159,2017-5-10,0.864154338264695,0.961033634126332,0.944433339996003,1.2269439421338146,1.145468998410177,0.8467040171653347,0.8876003525947337,1.1277719112988394,1.0290909090909102,0.987319741550925,0.9471766848816027,1.0122324171291013,1.0277730008598434,1.01258803529507,0.9466690290574059,1.0141776928604744,1.1169860421102433,0.9100000000000008,1.0748238563064394,1.1125769569041335,1.1571285140562246,0.980215330818074,1.0056305102922765,1.0486409155937044,1.0816640986132535,1.1290630314960635,0.8646305308496939,1.0164787510841278,0.8963337547408347
160,2017-5-11,0.8649540183926437,0.9766201804757988,0.9504297421547078,1.2323688969258582,1.1550079491255982,0.8453927762546183,0.8822479896100299,1.1319957761351647,1.0363636363636375,0.9903862102957708,0.9517304189435334,1.0091743128468256,1.0287188306104882,1.0091880514854692,0.9489723600283484,1.0132325170761218,1.1124438135793704,0.9010000000000008,1.0713009824352477,1.1169744942832014,1.1551204819277106,0.9796632005153226,1.0095612457197778,1.0522174535050062,1.0747303543913738,1.1388490551181107,0.8788387313307588,1.0164787510841278,0.915297092288243
161,2017-5-12,0.8617552978808485,0.9807219031993428,0.9554267439536284,1.2133815551537064,1.1550079491255982,0.8437239241864337,0.8911685945845362,1.1203801478352702,1.042727272727274,0.9961876344890283,0.9663023679417119,1.0203873598554896,1.0287188306104882,0.9986642920747997,0.9402019844082208,1.0207939513985356,1.123184291459664,0.8970000000000008,1.0684231418080772,1.121372031662269,1.1475903614457827,0.9729456151651799,1.0141293951808803,1.0643776824034326,1.0662557781201871,1.1376258070866148,0.8788387313307588,1.0095403295750212,0.9190897597977247
162,2017-5-15,0.8682526989204328,0.9737489745693183,0.975414751149311,1.2224231464737787,1.149443561208269,0.8465848134461786,0.9018733267355653,1.1077085533262945,1.0454545454545467,1.0099453010828165,0.9726775956284152,1.0265035684200412,1.0277730008598434,1.0023071318708008,0.9363926293408927,1.0217391318574869,1.1211260941566121,0.8890000000000008,1.0753696536667652,1.1328056288478452,1.1515227576974563,0.9759823318303128,1.0152979913908564,1.0665236051502138,1.0793528505392938,1.1327327854330715,0.8833696929014923,0.9965307892454461,0.9190897597977247
163,2017-5-16,0.8841463414634154,0.9696472518457743,0.975414751149311,1.2251356238698003,1.1462639109697952,0.8581475742043141,0.9054415687253679,1.102428722280888,1.0709090909090921,1.0099453010828165,0.9954462659380691,1.0275229355009594,0.9979363714531367,1.006233303650935,0.9377214741318212,1.0293005661799004,1.1281523539153062,0.8970000000000008,1.0863848367569704,1.1231310466138962,1.1480087014725566,0.9903377197018506,1.0147668127360574,1.0600858369098705,1.075500770416027,1.1302862795275597,0.878838731330759,0.9973980919340845,0.9203539823008852
